,Description,Ammonia,Apple,Apricot,Berry,Blue,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Fruit,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Minty,None,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Tropical,Vanilla,Violet,Woody
64,alaskan thunder fuck referred atf matanuska thunder fuck matanuska tundra legendary sativa dominant strain originating matanuska valley area alaska according legend originally northern california sativa crossed russian ruderalis sometime late  crossed afghani genetics make heartier atf usually present large beautifully frosted bud incredibly strong odor pine lemon menthol skunk known possessing relaxing yet intensely euphoric high described creeper effect well pronounced appetite enhancement,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,albert walker indica dominant hybrid unknown origin thought descended afghan skunk bred pacific northwest evidence lineage found sour lemon skunky smell heavy full body effect last several hour albert walker s euphoric relaxing quality make go strain patient treating depression anxiety may benefit chronic pain appetite loss clone strain may come challenge grower plant tend require frequent attention maintenance high yield following  week flowering cycle considered satisfactory reward,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,alchemy   hybrid cannabis strain conjured combining chemdawg querkle creation tga genetics come wreathed purple fan leaf lavender tipped bud aroma sour grape earthy musk alchemy delivers balance relaxing body effect engaged cerebral invigoration boasting high level thc alchemy sure restore mood appetite,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
67,indica dominant hybrid alf created crossing animal pie animal cooky cherry pie hybrid black raven white fire alien og x  cooky captain s connection dessert note cooky sour cherry alf s aroma enticing purple crystal coated bud patient seeking relief pain spasm nausea appetite may want give relaxing hybrid try,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68,alice wonderland mostly sativa strain euphoric cerebral effect provides elevated sensory experience making favorite strain creative pastime outdoor activity laid back weekend daytime stress relief said descendant willy s wonder alice wonderland many therapeutic quality especially suffering anxiety depression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,alien abduction og kush hybrid bred cal medical collective ocean grown genetics crossed alien og male ether cut alien dawg seed highly sought grower known great germination rate multiple excellent phenotype robust vigorous plant phenotype exhibit typical og kush smell flavor pack high thc punch combine potent head buzz strongly sedating body high many patient alien abduction great appetite stimulant sleep aid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,alien apparition cleverly named cross franchise genetics spectral anomaly brought material sphere help ghost natural born killer hybrid alien technology known happy relaxing quality alien apparition combine og kush element ghost og alien technology s euphoric sedation create potent hybrid best suited afternoon consumption enjoy strain enhance mood subdue general ache pain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
71,alien asshat hybrid cannabis strain grown sky high garden washington staggeringly high thc content alien asshat launch cosmos powerful euphoric blast bud tangle green calyx leaf wrapped constellation shining crystal resin re new cannabis sure start small heavy hitter,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,alien bubba intergalactic cross renowned bubba kush heady space invader alien kush two fold kush blend offer mellow sedation mental aura describe introspective meditative bouquet earthy floral combusted alien bubba show pungent tea herbaceous grassiness smooth exhale enjoy heady heavy hitter close end day maximize sedative effect,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,descending northern california afghanistan genetics alien dawg cross chemdawg alien technology thc content  sour pungent odor alien dawg light bitter taste present brilliant mind body effect,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,alien dutch cresco lab brings together strong euphoria deep relaxation create strain potent refined created crossing dutch treat haze alien og strain exhibit spicy herbaceous aroma hint pine lemon earthy citrus note shine upon consumption alien dutch known stimulate appetite help abate nausea headache stress,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,alien hallucination hybrid cannabis strain believed cross sedating tahoe alien lsd classic amsterdam hybrid known trippy head buzz bred alien genetics strain will abduct mind body remains anchored deep physical relaxation,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,using white fire  alien og hybrid crossing diablo livwell created alien inferno rock solid bud slathered trichomes red pistil alien inferno heavy handed og hybrid help relieve pain boost creativity help unwind taste earth pine lemon potent indica dominant hybrid will take care even experienced connoisseur,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,alien kush potent cross lvpk alien dawg originally hail california deep space may feeling little spacey though mostly indica hybrid touch brain first giving active sometimes psychedelic effect traditionally sativa active buzz settle time relaxing body buzz will dissolve stress pain alien kush plant average yield hardy easy grow plant indoors light green bud covering red orange hair airy strain piney smell taste subtle spiciness reminiscent tea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,first available clone california s bay area now seed form cali connection alien og cross tahoe og alien kush one potent strain available today indica dominant hybrid tested high  thc alien og typical lemon pine og smell flavor intense high combine heavy indica body effect psychedelic cerebral buzz beginner novice sure take slow heavy hitter,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,alien reunion indica dominant cross alien og alien dawg bred cannobi genetics dense cola emit pungent mix flavor include sweet fruity tone cherry lemon combined skunky diesel note relaxing effect alien reunion calm body stimulating mind energetic creative rush help stay productive without feeling sluggish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,alien rift ocean grown seed thoroughly enhanced phenotype alien abduction specifically backcrossed better hash production tart scent lemon spice bud dense trichomes alien rift certain please sens strain product crossing alien abduction alien dawg ether cut alien og much extraterrestrial activity know indica world use alien rift s laidback effect curb stress moderate physical pain,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,alien rock candy alien genetics indica dominant hybrid aroma sweet name suggests sour dubble tahoe alien cross capture fruity citrus aroma carry exhale full relaxation mind body make strain ideal end active stressful day heaviness segueways nicely sleep effect may take minute peak alien rock candy pack powerful euphoric punch set good choice novice expert grower alike alien rock candy finish around  week flowering cycle,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,alien sour apple sativa dominant hybrid mix genetics alien dawg sour apple bred franchise genetics alien sour apple taste sweet sour granny smith apple heady sativa effect provide lift energy incite optimistic sense euphoria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,alien stardawg sativa dominant hybrid cross alien kush stardawg bred green beanz seed stretchy plant produce large yield frosty green red blue purple colored bud pleasing cherry hash chem fuel flavor potent well rounded high,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
84,little known alien technology landrace strain selected handful seed acquired breeder obsoult u soldier returning afghanistan pure indica feature light green bud incredible trichome production spicy hashy flavor aroma fuel undertone report indicate high stimulating typical indica lasting long  hour alien technology used breeding today s potent hybrid alien dawg alien kush,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85,alien moonshine sin city seed potent cbd rich phenotype cali connection s sour alien crossed white moonshine indica dominant strain emits funky aroma clashing sour sweet chemical   cbd thc ratio give alien moonshine potent medicinal property remaining mostly functional effect land firmly body assist inflammation irritability minor physical discomfort uplifting clearheaded buzz soothing physical effect make alien moonshine excellent add standalone strain cbd lover everywhere,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,allen iverson og heavy indica strain grown exclusively california s good gold designed consumer stubbornly high tolerance thc potent indica delivers powerfully euphoric experience tranquilizes body launching mind cosmos sweet pine wood flavor intermix aroma sour fuel offering complex profile consumer cherish flavor much potency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,popular strain sativa lover allen wrench present best quality parent trainwreck nyc diesel crisp flavor sour fruit aroma characterized sour flowery leaving lingering scent fruit allen wrench known provide user long lasting cerebral high fill entire room strong essence bud dark green color dark foliage orange pistil growing allen wrench   week flowering time medium medium high thc content,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,allkush nd prize winner  highlife cannabis cup hashy kush blend bred paradise seed amsterdam resinous flower hail hippie trail wind pakistan afghanistan creating   indica dominant strain soothes without binding consumer couch traditional uplifting cerebral element pleasant sedation body allkush shine patient seeking relief sleep disorder anxiety depression,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,aloha sativa strain leaf user upbeat energetic buzz may helpful treating pain migraine aloha s flower will large fluffy plenty room white wispy hair sparkling crystal aroma strain grass citrus fresh experience may thinking next island getaway sativa effect little much user looking le mental stimulation warned,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
90,aloha grape stomper delicious cross gage green s grape stomper  aloha white widow hybrid bred amplify strain s generous trichome production potent grape fuel aroma grows vigorously tends offer consumer clear headed effect alongside airy physical sensation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,smell aloha limone described fruit tree rotting kona sun citrus note native hawaiian sunrise nina limone cross plant express latent floral pungent element recessive kush genetics plan cheeky euphoria physical lightness encourages outdoor activity aloha limone proprietary genetic cross colorado seed inc,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,originating tropical island hawaii alohaberry release pleasant aroma taste tropical berry known unique sweet taste equal hybrid effect mind body flowering time plant approximately   week,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,alpha blue known dream diesel dd high flying sativa combine blue dream nyc diesel  compelling blend claimed two nd place prize sativa high time medical cup denver san francisco bud glazed sugary trichomes take hue deep red violet aroma combination tart blueberry sour candy create pungent mixture earthy berry haze upon exhale sweet fragrance alpha blue brings uplifting effect produce calming relaxed mood without putting sleep cerebral happy buzz great tool coping stress anxiety,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,alpha cow sativa strain brings together genetics alpha blue purple cow aroma distinctive mix overripe blueberry sweet toffee exhale accentuates smooth berry flavor sativas tend bring racing thought strain provides calming buzz mellow cerebral sensation keep feeling uplifted positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,alpha express introspective sativa strain descends alpha blue ghost train haze complex flavor span sour juniper musky cedar note alpha express delivers spacey cerebral effect perfect meditative creative activity bud bloom trichome covered calyx carry red tint flower mature,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96,alpha og alpha medic og kush phenotype took nd place  los angeles cannabis cup thick layer crystal trichomes help explain pungent pine scented strain consistently test  thc grown optimally condition best treated high thc strain alpha og include sleep apnea appetite weight loss nausea chronic pain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
97,alpine blue   sativa dominant hybrid combine blue mystic power plant pas uplifting euphoric effect alongside complex aroma blueberry woody pine phenotype tend toward indica side spectrum even common sativa expression induces calming full body effect patient typically look alpine blue daytime relief anxiety mood disorder gastrointestinal pain inflammation,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,alpine star often labeled alpine og earthy citrus mix tahoe og sensi star genetics zesty lemon flavor lead alpine star s wave relaxing indica effect pain relieving property alpine star radiate head neck calming anxiety muscle tension effect descend lower extremity,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,stemming parent god bud burmese ambrosia strain high will hit almost instantaneously will felt throughout body mother burmese sativa mighty mite seed company voted  people s choice cannabis culture toker s bowl  dad god bud jordan island mostly indica plant popular s tropical sweet flavor ambrosia produce large amount dense sticky bud yellow leaf orange hair,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,american dream sensi seed indica dominant strain blend afghan skunk jamaican hawaiian genetics name charged meaning mainly indica represents honest toil personal improvement enjoying fruit one s labor sensi seed put earthy skunky flavor american dream help pursue happiness balanced uplifting social effect appropriate day evening use,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,american kush alphakronik gene akg   indica dominant combination pre  bubba kush sin city kush robust strain large bulbous cola deliver profound relaxing body effect made kush strain popular smooth palate flavor ranging fresh lemon spicy note lavender coffee american kush delightful answer muscle spasm chronic pain nausea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,americano canadian strain released enterprise seed northern light skunk hybrid named american consumer designed attract tourist notably american came vancouver looking purchase bulk cannabis wanted bud bag appeal stunning visual characteristic made easy sell americano known heavy coat trichromes thick dense cola flavor aroma americano stay true skunk lineage produce sweet piney musk effect exactly expect indica driven hybrid fast acting relaxing sleepy americano solid answer symptom insomnia headache chronic pain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
103,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,amethyst bud hybrid cannabis strain bred soma seed strain cross lavender afghani hawaiian deep purple color amethyster bud strong pungent aroma round floral note palate strain provides consumer pleasant relaxing high,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
105,amnesia typically sativa dominant cannabis strain variation breeder skunk cinderella  jack herer amnesia s genetic forerunner passing uplifting creative euphoric effect ideal treating mood disorder grower expect   week flowering period moderate yield strain normally high thc low cbd profile produce intense psychotropic effect new consumer wary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,amnesia ganja haze another award winning strain sumo seed sativa genetic combination famous amnesia haze classic amsterdam silver buddha haze new twist old favorite garnered sumo seed st place win  semana y copa cannabica best sativa st prize best indoor premio especial del publico best overall  il castello cannabis cup well nd place  san canuto cup island fuerteventura exhibiting strong haze aroma sour citrus spiced tropical fruit amnesia ganja haze delivers thc terpene heavy profile strain s cerebral effect make enjoyable use throughout day,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
